name,class,category,memory,vcpu,Physical Processor,clock_speed_ghz,Instance Storage,Network Performance,Availability Zones,price,1y_noup,1y_fullup,3y_noup,3y_fullup,avg_cost,burstable_cpu,cpu_vendor,instance_storage_type,storage_readops,storage_writeops,storage_size_per_device,storage_devices,ebs_base_throughput,ebs_base_iops,ebs_burst_throughput,ebs_burst_iops,network_upto,network_speed,network_speed_burst,Network_Perf,network_devices,consider,comment
c6gd.large,c6gd,cpu,4,2,AWS Graviton2 Processor,2.5,118 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0768,0.0484,0.0452,0.0332,0.0289,0.5068359375,FALSE,graviton,nvme,26875,11250,118,1,78.75,3600,593.75,20000,TRUE,0.75,10,10,1,TRUE,
c6gd.xlarge,c6gd,cpu,8,4,AWS Graviton2 Processor,2.5,237 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1536,0.0968,0.0903,0.0664,0.0578,0.506673177083333,FALSE,graviton,nvme,53750,22500,237,1,148.5,6000,593.75,20000,TRUE,1.25,10,10,1,TRUE,
c6gd.2xlarge,c6gd,cpu,16,8,AWS Graviton2 Processor,2.5,474 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.3072,0.1935,0.1806,0.1327,0.1155,0.506429036458334,FALSE,graviton,nvme,107500,45000,474,1,296.88,12000,593.75,20000,TRUE,2.5,10,10,1,TRUE,
c6gd.4xlarge,c6gd,cpu,32,16,AWS Graviton2 Processor,2.5,950 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.6144,0.3871,0.3613,0.2654,0.231,0.506510416666667,FALSE,graviton,nvme,215000,90000,950,1,593.75,20000,593.75,20000,TRUE,5,10,10,1,TRUE,
c6gd.8xlarge,c6gd,cpu,64,32,AWS Graviton2 Processor,2.5,1900 GB                 NVMe SSD,12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.2288,0.7741,0.7225,0.5308,0.462,0.5064697265625,FALSE,graviton,nvme,430000,180000,1900,1,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
c6gd.12xlarge,c6gd,cpu,96,48,AWS Graviton2 Processor,2.5,2850 GB                 (2 * 1425 GB NVMe SSD),20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.8432,1.1612,1.0838,0.7963,0.693,0.506496853298611,FALSE,graviton,nvme,645000,270000,1425,2,1781.25,50000,1781.25,50000,FALSE,20,20,20,1,TRUE,
c6gd.16xlarge,c6gd,cpu,128,64,AWS Graviton2 Processor,2.5,3800 GB                 (2 * 1900 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.4576,1.5483,1.4451,1.0617,0.924,0.506500244140625,FALSE,graviton,nvme,860000,360000,1900,2,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
c6gd.metal,c6gd,cpu,128,64,AWS Graviton2 Processor,2.5,3800 GB                 (2 * 1900 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.4576,1.5483,1.4451,1.0617,0.924,0.506500244140625,FALSE,graviton,nvme,860000,360000,1900,2,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
c6gn.medium,c6gn,cpu,2,1,AWS Graviton2 Processor,2.5,EBS only,Up to 16 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0432,0.0273,0.0255,0.0186,0.0161,0.506365740740741,FALSE,graviton,other,0,0,0,0,95,2500,1187.5,40000,TRUE,1.6,16,16,1,TRUE,
c6gn.large,c6gn,cpu,4,2,AWS Graviton2 Processor,2.5,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0864,0.0545,0.0509,0.0371,0.0323,0.505787037037037,FALSE,graviton,other,0,0,0,0,154.38,5000,1187.5,40000,TRUE,3,25,25,1,TRUE,
c6gn.xlarge,c6gn,cpu,8,4,AWS Graviton2 Processor,2.5,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1728,0.1091,0.1018,0.0742,0.0646,0.505931712962963,FALSE,graviton,other,0,0,0,0,296.88,10000,1187.5,40000,TRUE,6.3,25,25,1,TRUE,
c6gn.2xlarge,c6gn,cpu,16,8,AWS Graviton2 Processor,2.5,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.3456,0.2181,0.2035,0.1484,0.1291,0.505714699074074,FALSE,graviton,other,0,0,0,0,593.75,20000,1187.5,40000,TRUE,12.5,25,25,1,TRUE,
c6gn.4xlarge,c6gn,cpu,32,16,AWS Graviton2 Processor,2.5,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.6912,0.4363,0.4072,0.2967,0.2583,0.505823206018518,FALSE,graviton,other,0,0,0,0,1187.5,40000,1187.5,40000,FALSE,25,25,25,1,TRUE,
c6gn.8xlarge,c6gn,cpu,64,32,AWS Graviton2 Processor,2.5,EBS only,50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.3824,0.8725,0.8144,0.5935,0.5166,0.505823206018518,FALSE,graviton,other,0,0,0,0,2375,80000,2375,80000,FALSE,50,50,50,1,TRUE,
c6gn.12xlarge,c6gn,cpu,96,48,AWS Graviton2 Processor,2.5,EBS only,75 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.0736,1.3088,1.2215,0.8902,0.7748,0.505799093364197,FALSE,graviton,other,0,0,0,0,3562.5,120000,3562.5,120000,FALSE,75,75,75,1,TRUE,
c6gn.16xlarge,c6gn,cpu,128,64,AWS Graviton2 Processor,2.5,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.7648,1.745,1.6287,1.1869,1.0331,0.505796079282407,FALSE,graviton,other,0,0,0,0,4750,160000,4750,160000,FALSE,100,100,100,1,TRUE,
c6i.large,c6i,cpu,4,2,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.085,0.0562,0.0525,0.0374,0.0326,0.525588235294118,FALSE,intel,other,0,0,0,0,81.25,3600,1250,40000,TRUE,0.781,12.5,12.5,1,TRUE,
c6i.xlarge,c6i,cpu,8,4,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.17,0.1125,0.1049,0.0748,0.0651,0.525441176470588,FALSE,intel,other,0,0,0,0,156.25,6000,1250,40000,TRUE,1.562,12.5,12.5,1,TRUE,
c6i.2xlarge,c6i,cpu,16,8,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.34,0.2249,0.2099,0.1497,0.1303,0.525588235294118,FALSE,intel,other,0,0,0,0,312.5,12000,1250,40000,TRUE,3.125,12.5,12.5,1,TRUE,
c6i.4xlarge,c6i,cpu,32,16,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.68,0.4498,0.4199,0.2994,0.2606,0.525625,FALSE,intel,other,0,0,0,0,625,20000,1250,40000,TRUE,6.25,12.5,12.5,1,TRUE,
c6i.8xlarge,c6i,cpu,64,32,Intel Xeon 8375C (Ice Lake),3.5,EBS only,12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.36,0.8996,0.8396,0.5988,0.5211,0.525569852941176,FALSE,intel,other,0,0,0,0,1250,40000,1250,40000,FALSE,12.5,12.5,12.5,1,TRUE,
c6i.12xlarge,c6i,cpu,96,48,Intel Xeon 8375C (Ice Lake),3.5,EBS only,18.75 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.04,1.3495,1.2595,0.8981,0.7817,0.525588235294118,FALSE,intel,other,0,0,0,0,1875,60000,1875,60000,FALSE,18.75,18.75,18.75,1,TRUE,
c6i.16xlarge,c6i,cpu,128,64,Intel Xeon 8375C (Ice Lake),3.5,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.72,1.7993,1.6793,1.1975,1.0423,0.525588235294118,FALSE,intel,other,0,0,0,0,2500,80000,2500,80000,FALSE,25,25,25,1,TRUE,
c6i.24xlarge,c6i,cpu,192,96,Intel Xeon 8375C (Ice Lake),3.5,EBS only,37.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.08,2.6989,2.5189,1.7963,1.5634,0.525582107843137,FALSE,intel,other,0,0,0,0,3750,120000,3750,120000,FALSE,37.5,37.5,37.5,1,TRUE,
c6i.32xlarge,c6i,cpu,256,128,Intel Xeon 8375C (Ice Lake),3.5,EBS only,50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",5.44,3.5986,3.3587,2.395,2.0846,0.525592830882353,FALSE,intel,other,0,0,0,0,5000,160000,5000,160000,FALSE,50,50,50,1,TRUE,
c6i.metal,c6i,cpu,256,128,Intel Xeon 8375C (Ice Lake),3.5,EBS only,50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",5.44,3.5986,3.3587,2.395,2.0846,0.525592830882353,FALSE,intel,other,0,0,0,0,5000,160000,5000,160000,FALSE,50,50,50,1,TRUE,
c6id.large,c6id,cpu,4,2,Intel Xeon 8375C (Ice Lake),3.5,118 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1008,0.0635,0.0592,0.0421,0.0366,0.499503968253968,FALSE,intel,nvme,33542,16771,118,1,81.25,3600,1250,40000,TRUE,0.781,12.5,12.5,1,TRUE,
c6id.xlarge,c6id,cpu,8,4,Intel Xeon 8375C (Ice Lake),3.5,237 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.2016,0.127,0.1186,0.0842,0.0733,0.499875992063492,FALSE,intel,nvme,67083,33542,237,1,156.25,6000,1250,40000,TRUE,1.562,12.5,12.5,1,TRUE,
c6id.2xlarge,c6id,cpu,16,8,Intel Xeon 8375C (Ice Lake),3.5,474 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.4032,0.2541,0.2372,0.1685,0.1467,0.500062003968254,FALSE,intel,nvme,134167,67084,474,1,312.5,12000,1250,40000,TRUE,3.125,12.5,12.5,1,TRUE,
c6id.4xlarge,c6id,cpu,32,16,Intel Xeon 8375C (Ice Lake),3.5,950 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.8064,0.5082,0.4743,0.337,0.2933,0.5,FALSE,intel,nvme,268333,134167,950,1,625,20000,1250,40000,TRUE,6.25,12.5,12.5,1,TRUE,
c6id.8xlarge,c6id,cpu,64,32,Intel Xeon 8375C (Ice Lake),3.5,1900 GB                 NVMe SSD,12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.6128,1.0164,0.9486,0.6739,0.5866,0.499984499007937,FALSE,intel,nvme,536666,268334,1900,1,1250,40000,1250,40000,FALSE,12.5,12.5,12.5,1,TRUE,
c6id.12xlarge,c6id,cpu,96,48,Intel Xeon 8375C (Ice Lake),3.5,2850 GB                 (2 * 1425 GB NVMe SSD),18.75 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.4192,1.5246,1.4229,1.0109,0.8798,0.499979332010582,FALSE,intel,nvme,804998,402500,1425,2,1875,60000,1875,60000,FALSE,18.75,18.75,18.75,1,TRUE,
c6id.16xlarge,c6id,cpu,128,64,Intel Xeon 8375C (Ice Lake),3.5,3800 GB                 (2 * 1900 GB NVMe SSD),25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.2256,2.0328,1.8973,1.3478,1.1731,0.499984499007937,FALSE,intel,nvme,1073332,536668,1900,2,2500,80000,2500,80000,FALSE,25,25,25,1,TRUE,
c6id.24xlarge,c6id,cpu,192,96,Intel Xeon 8375C (Ice Lake),3.5,5700 GB                 (4 * 1425 GB NVMe SSD),37.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.8384,3.0492,2.8459,2.0218,1.7597,0.499989666005291,FALSE,intel,nvme,1609996,805000,1425,4,3750,120000,3750,120000,FALSE,37.5,37.5,37.5,1,TRUE,
c6id.32xlarge,c6id,cpu,256,128,Intel Xeon 8375C (Ice Lake),3.5,7600 GB                 (4 * 1900 GB NVMe SSD),50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",6.4512,4.0656,3.7945,2.6957,2.3462,0.499984499007937,FALSE,intel,nvme,2146664,1073336,1900,4,5000,160000,5000,160000,FALSE,50,50,50,1,TRUE,
c6id.metal,c6id,cpu,256,128,Intel Xeon 8375C (Ice Lake),3.5,7600 GB                 (4 * 1900 GB NVMe SSD),50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",6.4512,4.0656,3.7945,2.6957,2.3462,0.499984499007937,FALSE,intel,nvme,2146664,1073336,1900,4,5000,160000,5000,160000,FALSE,50,50,50,1,TRUE,
c6in.large,c6in,cpu,4,2,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1134,0.0714,0.0667,0.0412,0.0358,0.474206349206349,FALSE,intel,other,0,0,0,0,195.31,6250,3125,100000,TRUE,3.125,25,25,1,TRUE,
c6in.xlarge,c6in,cpu,8,4,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 30 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.2268,0.1429,0.1333,0.0824,0.0717,0.474316578483245,FALSE,intel,other,0,0,0,0,390.62,12500,3125,100000,TRUE,6.25,30,30,1,TRUE,
c6in.2xlarge,c6in,cpu,16,8,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 40 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.4536,0.2858,0.2667,0.1647,0.1433,0.474261463844797,FALSE,intel,other,0,0,0,0,781.25,25000,3125,100000,TRUE,12.5,40,40,1,TRUE,
c6in.4xlarge,c6in,cpu,32,16,Intel Xeon 8375C (Ice Lake),3.5,EBS only,Up to 50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.9072,0.5715,0.5334,0.3294,0.2867,0.474261463844797,FALSE,intel,other,0,0,0,0,1562.5,50000,3125,100000,TRUE,25,50,50,1,TRUE,
c6in.8xlarge,c6in,cpu,64,32,Intel Xeon 8375C (Ice Lake),3.5,EBS only,50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.8144,1.1431,1.0669,0.6588,0.5734,0.474289021164021,FALSE,intel,other,0,0,0,0,3125,100000,3125,100000,FALSE,50,50,50,1,TRUE,
c6in.12xlarge,c6in,cpu,96,48,Intel Xeon 8375C (Ice Lake),3.5,EBS only,75 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.7216,1.7146,1.6003,0.9882,0.8601,0.474279835390947,FALSE,intel,other,0,0,0,0,4687.5,150000,4687.5,150000,FALSE,75,75,75,1,TRUE,
c6in.16xlarge,c6in,cpu,128,64,Intel Xeon 8375C (Ice Lake),3.5,EBS only,100 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.6288,2.2861,2.1338,1.3176,1.1468,0.474282131834215,FALSE,intel,other,0,0,0,0,6250,200000,6250,200000,FALSE,100,100,100,1,TRUE,
c6in.24xlarge,c6in,cpu,192,96,Intel Xeon 8375C (Ice Lake),3.5,EBS only,150 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",5.4432,3.4292,3.2006,1.9764,1.7202,0.474279835390947,FALSE,intel,other,0,0,0,0,9375,300000,9375,300000,FALSE,150,150,150,1,TRUE,
c6in.32xlarge,c6in,cpu,256,128,Intel Xeon 8375C (Ice Lake),3.5,EBS only,200 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",7.2576,4.5723,4.2675,2.6352,2.2936,0.474282131834215,FALSE,intel,other,0,0,0,0,12500,400000,12500,400000,FALSE,200,200,200,1,TRUE,
c6in.metal,c6in,cpu,256,128,Intel Xeon 8375C (Ice Lake),3.5,EBS only,200 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",7.2576,4.5723,4.2675,2.6352,2.2936,0.474282131834215,FALSE,intel,other,0,0,0,0,12500,400000,12500,400000,FALSE,200,200,200,1,TRUE,
c7a.medium,c7a,cpu,2,1,AMD EPYC 9R14 Processor,3.7,EBS only,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.0513,0.034,0.0317,0.0226,0.0197,0.526315789473684,FALSE,amd,other,0,0,0,0,40.62,2500,1250,40000,TRUE,0.39,12.5,12.5,1,TRUE,
c7a.large,c7a,cpu,4,2,AMD EPYC 9R14 Processor,3.7,EBS only,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.1026,0.0679,0.0634,0.0452,0.0393,0.525828460038986,FALSE,amd,other,0,0,0,0,81.25,3600,1250,40000,TRUE,0.781,12.5,12.5,1,TRUE,
c7a.xlarge,c7a,cpu,8,4,AMD EPYC 9R14 Processor,3.7,EBS only,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.2053,0.1358,0.1267,0.0904,0.0787,0.525572333170969,FALSE,amd,other,0,0,0,0,156.25,6000,1250,40000,TRUE,1.562,12.5,12.5,1,TRUE,
c7a.2xlarge,c7a,cpu,16,8,AMD EPYC 9R14 Processor,3.7,EBS only,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.4106,0.2716,0.2534,0.1807,0.1573,0.525450560155869,FALSE,amd,other,0,0,0,0,312.5,12000,1250,40000,TRUE,3.125,12.5,12.5,1,TRUE,
c7a.4xlarge,c7a,cpu,32,16,AMD EPYC 9R14 Processor,3.7,EBS only,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.8211,0.5432,0.507,0.3615,0.3146,0.525605894531726,FALSE,amd,other,0,0,0,0,625,20000,1250,40000,TRUE,6.25,12.5,12.5,1,TRUE,
c7a.8xlarge,c7a,cpu,64,32,AMD EPYC 9R14 Processor,3.7,EBS only,12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",1.6422,1.0863,1.0139,0.723,0.6293,0.525590671051029,FALSE,amd,other,0,0,0,0,1250,40000,1250,40000,FALSE,12.5,12.5,12.5,1,TRUE,
c7a.12xlarge,c7a,cpu,96,48,AMD EPYC 9R14 Processor,3.7,EBS only,18.75 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",2.4634,1.6295,1.5209,1.0845,0.9439,0.525574409352927,FALSE,amd,other,0,0,0,0,1875,60000,1875,60000,FALSE,18.75,18.75,18.75,1,TRUE,
c7a.16xlarge,c7a,cpu,128,64,AMD EPYC 9R14 Processor,3.7,EBS only,25 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",3.2845,2.1727,2.0279,1.446,1.2586,0.525589891916578,FALSE,amd,other,0,0,0,0,2500,80000,2500,80000,FALSE,25,25,25,1,TRUE,
c7a.24xlarge,c7a,cpu,192,96,AMD EPYC 9R14 Processor,3.7,EBS only,37.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",4.9267,3.259,3.0418,2.169,1.8879,0.52559015162279,FALSE,amd,other,0,0,0,0,3750,120000,3750,120000,FALSE,37.5,37.5,37.5,1,TRUE,
c7a.32xlarge,c7a,cpu,256,128,AMD EPYC 9R14 Processor,3.7,EBS only,50 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",6.569,4.3454,4.0557,2.8921,2.5172,0.525589891916578,FALSE,amd,other,0,0,0,0,5000,160000,5000,160000,FALSE,50,50,50,1,TRUE,
c7a.48xlarge,c7a,cpu,384,192,AMD EPYC 9R14 Processor,3.7,EBS only,50 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",9.8534,6.518,6.0836,4.3381,3.7758,0.525592688818073,FALSE,amd,other,0,0,0,0,5000,240000,5000,240000,FALSE,50,50,50,1,TRUE,
c7a.metal-48xl,c7a,cpu,384,192,AMD EPYC 9R14 Processor,3.7,EBS only,50 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",9.8534,6.518,6.0836,4.3381,3.7758,0.525592688818073,FALSE,amd,other,0,0,0,0,5000,240000,5000,240000,FALSE,50,50,50,1,TRUE,
c7g.medium,c7g,cpu,2,1,AWS Graviton3 Processor,2.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0363,0.0239,0.0223,0.0159,0.0139,0.523415977961432,FALSE,graviton,other,0,0,0,0,39.38,2500,1250,40000,TRUE,0.52,12.5,12.5,1,TRUE,
c7g.large,c7g,cpu,4,2,AWS Graviton3 Processor,2.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0725,0.0478,0.0446,0.0319,0.0277,0.524137931034483,FALSE,graviton,other,0,0,0,0,78.75,3600,1250,40000,TRUE,0.937,12.5,12.5,1,TRUE,
c7g.xlarge,c7g,cpu,8,4,AWS Graviton3 Processor,2.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.145,0.0955,0.0892,0.0637,0.0554,0.523793103448276,FALSE,graviton,other,0,0,0,0,156.25,6000,1250,40000,TRUE,1.876,12.5,12.5,1,TRUE,
c7g.2xlarge,c7g,cpu,16,8,AWS Graviton3 Processor,2.5,EBS only,Up to 15 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.29,0.1911,0.1783,0.1274,0.1109,0.523879310344828,FALSE,graviton,other,0,0,0,0,312.5,12000,1250,40000,TRUE,3.75,15,15,1,TRUE,
c7g.4xlarge,c7g,cpu,32,16,AWS Graviton3 Processor,2.5,EBS only,Up to 15 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.58,0.3822,0.3567,0.2549,0.2218,0.523965517241379,FALSE,graviton,other,0,0,0,0,625,20000,1250,40000,TRUE,7.5,15,15,1,TRUE,
c7g.8xlarge,c7g,cpu,64,32,AWS Graviton3 Processor,2.5,EBS only,15 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.16,0.7644,0.7135,0.5098,0.4437,0.524008620689655,FALSE,graviton,other,0,0,0,0,1250,40000,1250,40000,FALSE,15,15,15,1,TRUE,
c7g.12xlarge,c7g,cpu,96,48,AWS Graviton3 Processor,2.5,EBS only,22.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.74,1.1466,1.0702,0.7646,0.6655,0.523979885057471,FALSE,graviton,other,0,0,0,0,1875,60000,1875,60000,FALSE,22.5,22.5,22.5,1,TRUE,
c7g.16xlarge,c7g,cpu,128,64,AWS Graviton3 Processor,2.5,EBS only,30 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.32,1.5288,1.4268,1.0195,0.8874,0.523976293103448,FALSE,graviton,other,0,0,0,0,2500,80000,2500,80000,FALSE,30,30,30,1,TRUE,
c7g.metal,c7g,cpu,128,64,AWS Graviton3 Processor,2.5,EBS only,30 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.32,1.5288,1.4268,1.0195,0.8874,0.523976293103448,FALSE,graviton,other,0,0,0,0,2500,80000,2500,80000,FALSE,30,30,30,1,TRUE,
c7gd.medium,c7gd,cpu,2,1,AWS Graviton3 Processor,2.5,59 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.0454,0.0286,0.0267,0.019,0.0165,0.5,FALSE,graviton,nvme,16771,8385,59,1,39.38,2500,1250,40000,TRUE,0.52,12.5,12.5,1,TRUE,
c7gd.large,c7gd,cpu,4,2,AWS Graviton3 Processor,2.5,118 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.0907,0.0572,0.0533,0.0379,0.033,0.5,FALSE,graviton,nvme,33542,16771,118,1,78.75,3600,1250,40000,TRUE,0.937,12.5,12.5,1,TRUE,
c7gd.xlarge,c7gd,cpu,8,4,AWS Graviton3 Processor,2.5,237 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.1814,0.1143,0.1067,0.0758,0.066,0.5,FALSE,graviton,nvme,67083,33542,237,1,156.25,6000,1250,40000,TRUE,1.876,12.5,12.5,1,TRUE,
c7gd.2xlarge,c7gd,cpu,16,8,AWS Graviton3 Processor,2.5,474 GB                 NVMe SSD,Up to 15 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.3629,0.2287,0.2135,0.1516,0.132,0.5,FALSE,graviton,nvme,134167,67084,474,1,312.5,12000,1250,40000,TRUE,3.75,15,15,1,TRUE,
c7gd.4xlarge,c7gd,cpu,32,16,AWS Graviton3 Processor,2.5,950 GB                 NVMe SSD,Up to 15 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.7258,0.4574,0.4269,0.3033,0.264,0.5,FALSE,graviton,nvme,268333,134167,950,1,625,20000,1250,40000,TRUE,7.5,15,15,1,TRUE,
c7gd.8xlarge,c7gd,cpu,64,32,AWS Graviton3 Processor,2.5,1900 GB                 NVMe SSD,15 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",1.4515,0.9148,0.8538,0.6065,0.5279,0.5,FALSE,graviton,nvme,536666,268334,1900,1,1250,40000,1250,40000,FALSE,15,15,15,1,TRUE,
c7gd.12xlarge,c7gd,cpu,96,48,AWS Graviton3 Processor,2.5,2850 GB                 (2 * 1425 GB NVMe SSD),22.5 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",2.1773,1.3721,1.2807,0.9098,0.7919,0.499988517889129,FALSE,graviton,nvme,804998,402500,1425,2,1875,60000,1875,60000,FALSE,22.5,22.5,22.5,1,TRUE,
c7gd.16xlarge,c7gd,cpu,128,64,AWS Graviton3 Processor,2.5,3800 GB                 (2 * 1900 GB NVMe SSD),30 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",2.903,1.8295,1.7075,1.213,1.0558,0.499982776438167,FALSE,graviton,nvme,1073332,536668,1900,2,2500,80000,2500,80000,FALSE,30,30,30,1,TRUE,
c7gn.medium,c7gn,cpu,2,1,AWS Graviton3 Processor,2.6,EBS only,Up to 25 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.0624,0.0393,0.0366,0.0226,0.0197,0.473557692307692,FALSE,graviton,other,0,0,0,0,65.12,2083,1250,40000,TRUE,3.125,25,25,1,TRUE,
c7gn.large,c7gn,cpu,4,2,AWS Graviton3 Processor,2.6,EBS only,Up to 30 Gigabit,"use1-az2, use1-az4, use1-az5, use1-az6",0.1248,0.0786,0.0734,0.0453,0.0394,0.474158653846154,FALSE,graviton,other,0,0,0,0,130.25,4167,1250,40000,TRUE,6.25,30,30,1,TRUE,
